search_name,uuid,occurrenceid,catalognumber,family,genus,scientificname,country,stateprovince,geopoint.lon,geopoint.lat,datecollected,collector,recordset,year
Silene antirrhina L.,2efadc12-7f91-49da-82e4-6ac819b3f163,urn:catalog:mo:tropicos:101573490,101573490,caryophyllaceae,silene,silene antirrhina l.,paraguay,central,-57.45,-25.6666667,1992-11-05,elsa m. zardini|tulio tillería,5386d272-06c6-4027-b5d5-d588c2afe5e5,1992
Silene antirrhina L.,35c37794-c681-435c-9272-a73a36b05cdb,urn:catalog:mo:tropicos:100191053,100191053,caryophyllaceae,silene,silene antirrhina l.,argentina,buenos aires,NA,NA,2005-11-24,carola r. volponi,5386d272-06c6-4027-b5d5-d588c2afe5e5,2005
Silene antirrhina L.,3a301a21-319d-41f3-bf04-bd04ca3e93d0,https://data.biodiversitydata.nl/naturalis/specimen/u.1193474,u.1193474,caryophyllaceae,silene,silene antirrhina l.,argentina,NA,NA,NA,NA,monetti l,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Silene antirrhina L.,3ec53e82-010e-4296-b845-db77a0619d84,urn:catalog:mo:tropicos:102117803,102117803,caryophyllaceae,silene,silene antirrhina l.,argentina,córdoba,-64.4,-33.9,1996-12-11,renée h. fortunato|miguel j. juárez,5386d272-06c6-4027-b5d5-d588c2afe5e5,1996
Silene antirrhina L.,423f9916-cc42-4f2b-b0b3-a01a7192ef0a,urn:catalog:mo:tropicos:2194823,2194823,caryophyllaceae,silene,silene antirrhina l.,argentina,misiones,-55.58333,-27.51666,1996-10-21,osvaldo morrone|norma b. deginani|diego giraldo-cañas,5386d272-06c6-4027-b5d5-d588c2afe5e5,1996
Silene antirrhina L.,679b50e8-2c3e-4729-ab6c-7215a4c77157,https://data.biodiversitydata.nl/naturalis/specimen/u.1193476,u.1193476,caryophyllaceae,silene,silene antirrhina l.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Silene antirrhina L.,78a63856-564a-48f7-aa71-6d6ccbafed43,urn:catalog:mo:tropicos:2296467,2296467,caryophyllaceae,silene,silene antirrhina l.,argentina,buenos aires,NA,NA,1996-10-25,rosa guaglianone|l. p. dopchiz|julio a. hurrell,5386d272-06c6-4027-b5d5-d588c2afe5e5,1996
Silene antirrhina L.,a8a52ca8-26be-4ed0-9b5c-366b3db6a76d,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04939313,p04939313,caryophyllaceae,silene,silene antirrhina l.,brasil,santa catarina,NA,NA,NA,"d´urville, d.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene antirrhina L.,b4e25c98-229b-4d6d-b14a-428d25a2ec96,urn:catalog:mo:tropicos:100191576,100191576,caryophyllaceae,silene,silene antirrhina l.,argentina,buenos aires,NA,NA,2004-11-01,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene antirrhina L.,b4f379a5-4e6c-42b4-8b5e-197dcaf7827d,urn:catalog:mo:tropicos:100151556,100151556,caryophyllaceae,silene,silene antirrhina l.,argentina,buenos aires,NA,NA,1938-12-11,walter j. eyerdam|alan a. beetle|eduardo m. grondona,5386d272-06c6-4027-b5d5-d588c2afe5e5,1938
Silene antirrhina L.,b7b0bc08-040d-4555-8f20-d0d0f15a4692,urn:catalog:mo:tropicos:100182551,100182551,caryophyllaceae,silene,silene antirrhina l.,argentina,misiones,NA,NA,2003-09-30,h. a. keller,5386d272-06c6-4027-b5d5-d588c2afe5e5,2003
Silene antirrhina L.,cccc763c-24f8-4d55-889e-0fe3c64263fe,urn:catalog:jbrj:rb:925630,rb00925630,caryophyllaceae,silene,silene antirrhina l.,brasil,santa catarina,-49.7544444,-28.1616667,NA,"a.c. cervi; e. barboza, j. cordeiro",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene antirrhina L.,d4089b83-2e4b-4a2f-97ac-ea47c9e5ed11,https://data.biodiversitydata.nl/naturalis/specimen/l.1711763,l.1711763,caryophyllaceae,silene,silene antirrhina l.,argentina,NA,NA,NA,NA,pedersen tm,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Silene antirrhina L.,dde6e070-0210-4c17-af13-ac13de1f7fcb,https://data.biodiversitydata.nl/naturalis/specimen/u.1193475,u.1193475,caryophyllaceae,silene,silene antirrhina l.,argentina,NA,NA,NA,NA,rodriguez,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Silene antirrhina L.,f06dc193-446a-4200-b85d-5c0b803fbc0b,d21e8969-0b1b-404a-ad6b-255b1ce6e0bf,bm000549657b,caryophyllaceae,silene,silene antirrhina l.,paraguay,NA,-58.391024,-23.236211,1900-08-16,émile hassler,3c9420c9-c4a8-47dc-88b7-b5638ca5e716,1900
Silene antirrhina L.,f60ab3f7-17e5-4604-ba21-54dd2ed3c03f,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04939312,p04939312,caryophyllaceae,silene,silene antirrhina l.,brasil,rio grande do sul,NA,NA,NA,"rambo, b.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,0871ff96-19fa-4db6-b4bb-dca6e5597cae,urn:catalog:jbrj:rb:1263608,rb01263608,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,bender,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,0ae63801-dfad-446d-a778-71b4d09b14ad,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005786,p05005786,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,-43.18333,-22.55,NA,"smith, l.b.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,0e6a1039-516e-45b1-8eb4-8fb286d1a0bf,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005798,p05005798,caryophyllaceae,silene,silene gallica l.,brasil,são paulo,NA,NA,NA,"saint-hilaire, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,12b3f8c0-a4a9-47e3-bd0d-621afa757976,urn:catalog:jbrj:rb:491736,rb00491736,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,l. mautone ; r. c. montella,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,13853cf1-0b28-416e-92f6-3ddb28bf46cf,urn:catalog:inpa:herbarium:40283,149812,caryophyllaceae,silene,silene gallica l.,brasil,minas gerais,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Silene gallica L.,1863ff6f-a240-40b0-b591-b370885101a7,urn:catalog:jbrj:rb:881967,rb00881967,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,NA,NA,NA,c.b. poliquesi; m. poliquesi,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,1a08021b-fc6e-4811-ba2f-52917de8be5b,urn:catalog:jbrj:rb:1394423,rb01394423,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,-49.4094444,-26.3158333,NA,p. schwirkowski,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,1fd18636-8dfa-4cdd-b2e8-ced95cf3d7f4,urn:catalog:jbrj:rb:1216983,rb01216983,caryophyllaceae,silene,silene gallica l.,brasil,são paulo,NA,NA,NA,l.t. furusho,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,23efe3db-9f2b-4831-9631-5145380a0a49,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005788,p05005788,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,"rambo, b.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,2bbb9207-bb02-4ae2-ab84-ec189f484442,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005785,p05005785,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,"saint-hilaire, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,2bf59ff6-8676-48ec-a8cb-6c4cc304504e,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05075154,p05075154,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,"rambo, b.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,2c028da9-ff5e-455b-a1be-faf0b370f89b,urn:catalog:jbrj:rb:1263609,rb01263609,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,"lanna sobrº.,j.p.",953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,2d7c0260-d9f1-4505-9c3c-40896216013c,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005790,p05005790,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,guillemin,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,43ab99ef-ae33-4a15-81e3-171078efb098,urn:catalog:mo:tropicos:3416082,3416082,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,NA,* monte,5386d272-06c6-4027-b5d5-d588c2afe5e5,NA
Silene gallica L.,4449078d-5f2c-4039-af08-9e9b6984cab7,urn:catalog:jbrj:rb:66784,rb00066784,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,edmundo pereira,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,49ddb195-5df3-4d8b-85e1-a887a22b4f75,urn:catalog:mo:tropicos:3415975,3415975,caryophyllaceae,silene,silene gallica l.,argentina,santa fé,NA,NA,1983-11-09,m. brollo,5386d272-06c6-4027-b5d5-d588c2afe5e5,1983
Silene gallica L.,4ffad027-6eed-40ce-b1c8-f10e5dd6ad5a,urn:catalog:mo:tropicos:3415994,3415994,caryophyllaceae,silene,silene gallica l.,argentina,santa fé,NA,NA,1983-11-09,m. brollo,5386d272-06c6-4027-b5d5-d588c2afe5e5,1983
Silene gallica L.,520af1b4-f4ae-4e8c-9f48-ea0e8889632c,urn:catalog:jbrj:rb:66788,rb00066788,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,NA,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,55721c8d-45d7-42b7-8e1d-27befdec63bf,urn:catalog:mo:tropicos:100186812,100186812,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2004-10-27,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene gallica L.,5bbc7749-1f5a-4e5f-aa93-18983877d54a,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005801,p05005801,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,NA,NA,NA,"d´ urville, d.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,5e882849-9cc7-4cce-964c-faeecbcd841b,urn:catalog:jbrj:rb:491724,rb00491724,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,NA,NA,NA,p. r. reitz,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,5ecff441-e605-4ce9-acd8-19f53b84e989,urn:catalog:jbrj:rb:66778,rb00066778,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,carmem l.f. ichaso,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,60b88b1c-2333-4d8c-bf76-2099ff404773,urn:catalog:mo:tropicos:100622065,100622065,caryophyllaceae,silene,silene gallica l.,argentina,NA,NA,NA,1978-10-03,s.a. renvoize|c.m. wilmot-dear|fernando o. zuloaga,5386d272-06c6-4027-b5d5-d588c2afe5e5,1978
Silene gallica L.,61b566fb-e6e3-43ff-a0a1-94cdf8003f93,urn:catalog:mo:tropicos:100191561,100191561,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2004-10-30,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene gallica L.,62e77c2b-3175-478d-87c5-f86da5d76487,urn:catalog:jbrj:rb:1315516,rb01315516,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,g. heiden,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,77c11197-6d2a-460b-ac42-e6935827672c,urn:catalog:jbrj:rb:1330745,rb01330745,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,-49.5344444,-26.2433333,NA,p. schwirkowski,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,81ab6fbb-cf44-45e3-bd42-f49509f68aa9,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005799,p05005799,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,gardner,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,82e4634e-81c1-4279-9344-20c930603292,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005792,p05005792,caryophyllaceae,silene,silene gallica l.,brasil,NA,NA,NA,NA,nadeaud,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,86b1c32c-8182-4bb9-8994-704aae4a2c04,urn:catalog:mo:tropicos:3413956,3413956,caryophyllaceae,silene,silene gallica l.,argentina,chaco,NA,NA,1965-10-08,august g. schulz,5386d272-06c6-4027-b5d5-d588c2afe5e5,1965
Silene gallica L.,87415541-d9a9-49e7-9106-d3994a47fce9,urn:catalog:jbrj:rb:66818,rb00066818,caryophyllaceae,silene,silene gallica l.,brasil,são paulo,NA,NA,NA,yoro hashimato,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,8d83a54c-5caa-4872-9ff6-66760eef222c,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005789,p05005789,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,NA,NA,NA,"ule, e.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,8f6ae02e-af44-409e-8280-91d9597054da,urn:catalog:jbrj:rb:1394496,rb01394496,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,-48.9583333,-28.1683334,NA,a. kassner-filho; d. santos; g. bollmann; d. a. silva,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,9062e338-7523-479b-99ab-426e0d8ccd7a,urn:catalog:jbrj:rb:491720,rb00491720,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,o. campos góes ; d. constantino,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,9cb8308e-26d5-44c5-86a4-0310d50670e1,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005793,p05005793,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,"reineck, e.m.|czermak, j.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,9cec61e5-1c06-4bad-add5-f2e538d4ab49,urn:catalog:inpa:herbarium:61428,149784,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,mike hopkins,97e4947d-fce9-4019-9f86-c0d94c820269,NA
Silene gallica L.,a0e07840-d069-416a-9eb7-4b7ce3eee734,urn:catalog:jbrj:rb:71919,rb00071919,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,l.mautone; márcia vieira,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,ab2ad9fb-68ae-4179-9d0c-bc65e6d1454d,urn:catalog:mo:tropicos:100186840,100186840,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2004-10-26,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene gallica L.,b073e2e3-6e6d-44f1-8ee2-de7c5101cd50,urn:catalog:jbrj:rb:491722,rb00491722,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,a. fagundes,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,b2798547-d6b9-40eb-a34c-0902a0a69ca2,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005796,p05005796,caryophyllaceae,silene,silene gallica l.,brasil,NA,NA,NA,NA,nadeaud,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,b48e8a76-daf0-4c3e-9c34-83a9fd5e9ba6,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005800,p05005800,caryophyllaceae,silene,silene gallica l.,brasil,santa catarina,NA,NA,NA,"d´urville, d.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,c562d7e8-9936-4bc3-9973-4f2d63ead37c,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005795,p05005795,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,"glaziou, a.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,ccd3279b-c15d-43ae-9747-c7c4eb2026e5,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005794,p05005794,caryophyllaceae,silene,silene gallica l.,brasil,rio de janeiro,NA,NA,NA,"silva, i.r.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,d07169b8-beb2-47f4-85ad-bb0ba4299ed9,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005787,p05005787,caryophyllaceae,silene,silene gallica l.,brasil,NA,NA,NA,NA,saint-hilaire,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,d7e090c8-1a4b-4d3b-a414-669915669c4f,urn:catalog:jbrj:rb:491726,rb00491726,caryophyllaceae,silene,silene gallica l.,brasil,são paulo,NA,NA,NA,dr. arthur j. de mattos,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,e0d770c5-7600-47b7-9e30-afb1497d53af,urn:catalog:mo:tropicos:100191645,100191645,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2004-10-27,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene gallica L.,e227ffc5-529e-4829-b956-4300e9198bab,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005930,p05005930,caryophyllaceae,silene,silene gallica l.,brasil,NA,NA,NA,NA,gardner,616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,e76605e7-7886-49fb-b9d2-4b45eeae199a,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05110181,p05110181,caryophyllaceae,silene,silene gallica l.,brasil,paraná,NA,NA,NA,"imaguire, n.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,eaca2dbd-45b3-4af6-8be8-7be6f9588f01,urn:catalog:mo:tropicos:100182453,100182453,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2005-10-09,julio a. hurrell,5386d272-06c6-4027-b5d5-d588c2afe5e5,2005
Silene gallica L.,f1ac747a-da4f-454a-ba2d-673ee494e0d6,urn:catalog:mo:tropicos:100191574,100191574,caryophyllaceae,silene,silene gallica l.,argentina,buenos aires,NA,NA,2004-11-01,s. torres robles|p. simon|n. gonzález,5386d272-06c6-4027-b5d5-d588c2afe5e5,2004
Silene gallica L.,f1f3c8be-9e00-4a68-aa97-398e7131bdac,urn:catalog:jbrj:rb:66824,rb00066824,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,a. archer,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,f2d002e3-145b-490f-9854-67dee3a41441,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05005797,p05005797,caryophyllaceae,silene,silene gallica l.,brasil,rio grande do sul,NA,NA,NA,"gaudichaud, c.",616857b7-f952-44ef-9b6f-576dc1e65b51,NA
Silene gallica L.,fa00959c-8d1b-46e7-a028-60f57ae24da8,urn:catalog:jbrj:rb:1215544,rb01215544,caryophyllaceae,silene,silene gallica l.,brasil,minas gerais,-43.6716667,-19.8236111,NA,v.c. souza; j.p. souza; v.r. scalon; f.j. campos,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silene gallica L.,fb32f7ba-0e6e-4a6d-9e6d-d2aea72aa55b,urn:catalog:jbrj:rb:491729,rb00491729,caryophyllaceae,silene,silene gallica l.,brasil,minas gerais,NA,NA,NA,a. duarte,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silybum marianum (L.) Gaertn.,57769cba-4e70-4f4e-87b0-f12e8dd606f6,https://data.biodiversitydata.nl/naturalis/specimen/u.1146495,u.1146495,asteraceae,silybum,silybum marianum (l.) gaertn.,argentina,NA,NA,NA,NA,rodriguez,fabcdc12-9d29-4bd2-912b-176e71818144,NA
Silybum marianum (L.) Gaertn.,8d861784-cefe-41a6-aa90-041dc3bc6ece,urn:catalog:jbrj:rb:428834,rb00428834,asteraceae,silybum,silybum marianum (l.) gaertn.,brasil,rio de janeiro,NA,NA,NA,t.s. pereira,953b0329-c3e4-4816-a038-7afbd2bb2547,NA
Silybum marianum (L.) Gaertn.,9008d054-a212-48f8-bb1f-b0214056e8fb,s:vascularplants:s20-842,s20-842,asteraceae,silybum,silybum marianum (l.) gaertn.,argentina,buenos aires,NA,NA,1944-12-04,r. huidobro,fc014977-92f7-47fd-92d7-b609c39d8212,1944
Sisymbrium altissimum L.,0951e9dd-4140-43d5-978f-dd1b814948bf,urn:catalog:mo:tropicos:3147828,3147828,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,río negro,NA,NA,1944-04-09,elisa g. nicora,5386d272-06c6-4027-b5d5-d588c2afe5e5,1944
Sisymbrium altissimum L.,214352c8-671a-497c-aa18-7096c2c1eb9a,urn:catalog:mo:tropicos:100534266,100534266,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,neuquén,NA,NA,1982-01-13,r.v. valenzuela|mario mallo,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Sisymbrium altissimum L.,246c95a3-cca3-4b7c-ba24-9b8a348ddae2,urn:catalog:mo:tropicos:100773559,100773559,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,chubut,-71.0894444,-42.551944399999996,2012-11-18,fernando o. zuloaga|diego l. salariato|l. salomón|a.a. suarez,5386d272-06c6-4027-b5d5-d588c2afe5e5,2012
Sisymbrium altissimum L.,53050da4-8702-473f-aa68-c72cd8c1a4fb,urn:catalog:mo:tropicos:3148138,3148138,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,NA,NA,NA,1914-09-09,w. fischer,5386d272-06c6-4027-b5d5-d588c2afe5e5,1914
Sisymbrium altissimum L.,760fa772-5834-4c28-be33-b2ed3ab1b1ae,urn:catalog:mo:tropicos:100773561,100773561,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,neuquén,-70.9594444,-40.5961111,2012-11-16,fernando o. zuloaga|diego l. salariato|l. salomón|a.a. suarez,5386d272-06c6-4027-b5d5-d588c2afe5e5,2012
Sisymbrium altissimum L.,82292394-dc9c-4434-bb83-c4417689a3fd,s:vascularplants:s15-47010,s15-47010,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,salta,NA,NA,1989-08-19,lazaro j. novara,fc014977-92f7-47fd-92d7-b609c39d8212,1989
Sisymbrium altissimum L.,9b3da1f7-b289-42ca-a0fb-25db30445cce,urn:catalog:mo:tropicos:3147756,3147756,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,neuquén,NA,NA,1964-04-09,osvaldo boelcke,5386d272-06c6-4027-b5d5-d588c2afe5e5,1964
Sisymbrium altissimum L.,d2a6b9f4-d549-4e7e-8563-91cc02912222,dd1bb69e-bf85-4b96-a776-e4ca85ec164d,v0304670f,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,NA,-64.9208,-35.3869,NA,NA,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Sisymbrium altissimum L.,d879b66e-c13b-4f79-9774-9c5dfd18f386,8ef42ba2-e1c3-4d60-9326-c3fa27790008,v0304669f,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,NA,-64.9208,-35.3869,NA,NA,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Sisymbrium altissimum L.,efbf88c4-6704-4404-a8c4-a0a5910b965c,urn:catalog:mo:tropicos:3148402,3148402,brassicaceae,sisymbrium,sisymbrium altissimum l.,argentina,mendoza,NA,NA,1955-11-27,t. w. böcher|jan p.k. hjerting|knud rahn,5386d272-06c6-4027-b5d5-d588c2afe5e5,1955
Sisymbrium irio L.,00624735-2500-406e-b93a-0d98296a1b74,urn:catalog:mo:tropicos:100534261,100534261,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,córdoba,NA,NA,1957-10-04,armando t. hunziker,5386d272-06c6-4027-b5d5-d588c2afe5e5,1957
Sisymbrium irio L.,1c33225d-49f9-4503-8b05-9cf8a16be7ec,urn:catalog:mo:tropicos:100534252,100534252,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,NA,NA,NA,1975-09-15,anonymous,5386d272-06c6-4027-b5d5-d588c2afe5e5,1975
Sisymbrium irio L.,2c3ec94a-417b-4b5a-87bf-b88cd523dd5b,urn:catalog:mo:tropicos:1114653,1114653,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,mendoza,-69.53333,-32.45,1996-01-12,robert r. brooks|et al.,5386d272-06c6-4027-b5d5-d588c2afe5e5,1996
Sisymbrium irio L.,40f396de-53a6-42df-af40-636b2221f2cf,urn:catalog:mo:tropicos:100534258,100534258,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,salta,NA,NA,1982-08-15,lázaro j. novara,5386d272-06c6-4027-b5d5-d588c2afe5e5,1982
Sisymbrium irio L.,5a222f41-27df-4d8c-83e6-e03b75d620df,a83a25ec-9dc2-4838-ab22-e0703211eb25,v0304673f,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,NA,-64.9208,-35.3869,NA,NA,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Sisymbrium irio L.,8a37086e-db7c-443c-80b8-9f2fedc9d1ac,urn:catalog:mo:tropicos:100534237,100534237,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,córdoba,NA,NA,1952-10-20,armando t. hunziker,5386d272-06c6-4027-b5d5-d588c2afe5e5,1952
Sisymbrium irio L.,8ca2c154-726e-4992-b36d-25b55b54afe6,5e14f2c4-493a-4657-892e-1444b9c48956,v0304672f,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,NA,-64.9208,-35.3869,NA,NA,205fa34c-2fcb-4492-b992-972b18560f6f,NA
Sisymbrium irio L.,8dd89c9e-7939-4cc4-874d-23e67e88720b,urn:catalog:mo:tropicos:3144272,3144272,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,mendoza,NA,NA,1955-12-24,t. w. böcher|jan p.k. hjerting|knud rahn,5386d272-06c6-4027-b5d5-d588c2afe5e5,1955
Sisymbrium irio L.,9144e022-e129-497f-9d79-c305309c76f4,urn:catalog:mo:tropicos:100531582,100531582,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,jujuy,-65.3666667,-23.6,2003-02-09,m. beilstein,5386d272-06c6-4027-b5d5-d588c2afe5e5,2003
Sisymbrium irio L.,b43eccdf-6110-4d7d-a6a4-d1657f2b91e6,urn:catalog:mo:tropicos:3144445,3144445,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,entre ríos,NA,NA,1988-06-10,munoz,5386d272-06c6-4027-b5d5-d588c2afe5e5,1988
Sisymbrium irio L.,ba193555-fd34-49fe-885b-b38258d9cd18,urn:catalog:mo:tropicos:100534249,100534249,brassicaceae,sisymbrium,sisymbrium irio l.,argentina,neuquén,NA,NA,1989-11-11,y.y. miller,5386d272-06c6-4027-b5d5-d588c2afe5e5,1989
